folder,zone,species,x,y,z,yaw_deg,scale
Preserve,EastFringeNorth,XfSpruceM,-84.00,249.38,-112.00,224.0,0.6171
Preserve,EastFringeNorth,XfHinokiYr,111.54,230.55,-132.53,131.1,0.4628
Preserve,EastFringeNorth,XfSpruceM,100.70,270.16,-142.78,234.2,0.5586
Preserve,EastFringeNorth,XfHinokiM,189.37,304.47,-162.25,169.2,0.5000
Preserve,EastFringeNorth,XfHinokiM,25.13,264.43,-190.02,57.4,0.5373
Preserve,EastFringeNorth,XfHinokiM,-52.00,269.85,-156.00,301.4,0.3547
Preserve,EastFringeNorth,XfSpruceM,-62.26,286.43,-128.81,174.9,0.5870
Preserve,EastFringeNorth,XfHinokiYr,129.14,142.78,-80.92,322.0,0.6506
Preserve,EastFringeNorth,XfHinokiYr,39.46,242.32,-175.80,334.4,0.5728
Preserve,EastFringeNorth,XfSpruceM,33.43,145.07,-83.92,247.7,0.5956
Preserve,EastFringeNorth,XfSpruceM,89.01,281.01,-176.22,124.3,0.6469
Preserve,EastFringeNorth,XfHinokiM,-46.85,264.87,-151.27,8.8,0.3641
Preserve,EastFringeNorth,XfHinokiYr,41.28,266.54,-152.28,25.5,0.5681
Preserve,EastFringeNorth,XfSpruceM,100.00,277.74,-148.00,16.1,0.6406
Preserve,EastFringeNorth,XfSpruceM,66.47,209.10,-108.00,67.1,0.5436
Preserve,EastFringeNorth,XfFirM,5.57,233.56,-189.59,101.1,0.5963
Preserve,EastFringeNorth,XfHinokiM,188.00,305.90,-156.00,316.3,0.3905
Preserve,EastFringeNorth,XfHinokiM,-55.91,278.25,-160.53,68.8,0.5079
Preserve,EastFringeNorth,XfHinokiM,8.00,178.45,-112.00,121.8,0.4315
Preserve,EastFringeNorth,XfHinokiM,80.00,303.70,-212.00,280.0,0.4713
Preserve,EastFringeNorth,XfSpruceM,97.37,286.78,-153.31,160.6,0.3377
Preserve,EastFringeNorth,XfHinokiYr,110.37,213.50,-121.95,158.0,0.6124
Preserve,EastFringeNorth,XfMapleGold,196.00,302.61,-132.00,72.0,0.9676
Preserve,EastFringeNorth,XfHinokiM,180.00,303.77,-208.00,93.3,0.3803
Preserve,EastFringeNorth,XfFirM,147.60,296.52,-155.96,284.2,0.5168
Preserve,EastFringeNorth,XfSpruceM,-72.67,287.11,-130.47,275.0,0.5016
Preserve,EastFringeNorth,XfMapleRed,-80.00,289.01,-152.00,51.8,0.5273
Preserve,EastFringeNorth,XfHinokiM,-51.70,262.19,-149.66,71.8,0.5610
Preserve,EastFringeNorth,XfSugi40,37.16,235.37,-128.45,92.8,0.5003
Preserve,EastFringeNorth,XfHinokiM,76.00,167.05,-92.00,340.0,0.3682
Preserve,EastFringeNorth,XfSpruceM,63.20,234.46,-117.74,323.7,0.5334
Preserve,EastFringeNorth,XfSugi40,-44.00,275.58,-208.00,348.1,0.6072
Preserve,EastFringeNorth,XfSugi40,193.69,234.06,-91.02,347.4,0.6567
Preserve,EastFringeNorth,XfFirM,116.00,300.91,-168.00,210.6,0.3423
Preserve,EastFringeNorth,XfFirM,146.56,284.87,-147.64,236.6,0.5932
Preserve,EastFringeNorth,XfSpruceM,48.00,287.80,-200.00,124.6,0.6134
Preserve,EastFringeNorth,XfHinokiM,2.22,179.73,-110.79,139.0,0.5681
Preserve,EastFringeNorth,XfFirM,12.00,237.98,-188.00,321.2,0.4286
Preserve,EastFringeNorth,XfFirM,144.00,293.16,-152.00,258.7,0.4330
Preserve,EastFringeNorth,XfHinokiM,-48.00,262.19,-116.00,285.0,0.3201
Preserve,EastFringeNorth,XfSpruceM,94.31,268.80,-144.04,264.4,0.5035
Preserve,EastFringeNorth,XfSpruceM,12.00,254.15,-212.00,347.0,0.6262
Preserve,EastFringeNorth,XfSpruceM,36.00,146.23,-88.00,192.5,0.3918
Preserve,EastFringeNorth,XfSpruceM,-80.00,301.51,-192.00,269.0,0.3324
Preserve,EastFringeNorth,XfSpruceM,43.12,282.90,-200.69,330.9,0.4941
Preserve,EastFringeNorth,XfSpruceM,64.00,221.77,-112.00,262.5,0.5580
Preserve,EastFringeNorth,XfSugi40,183.58,222.19,-90.03,350.8,0.7146
Preserve,EastFringeNorth,XfFirM,141.25,301.44,-155.98,185.7,0.5491
Preserve,EastFringeNorth,XfSpruceM,45.16,277.63,-195.50,245.2,0.6137
Preserve,EastFringeNorth,XfSugi40,-64.00,285.79,-216.00,233.4,0.6062
Preserve,EastFringeNorth,XfHinokiM,109.49,306.67,-215.37,75.6,0.4952
Preserve,EastFringeNorth,XfSpruceM,1.00,155.10,-78.82,356.5,0.4389
Preserve,EastFringeNorth,XfHinokiM,-68.00,288.85,-176.00,319.3,0.4400
Preserve,EastFringeNorth,XfFirM,-80.00,202.04,-84.00,141.4,0.5186
Preserve,EastFringeNorth,XfSpruceM,132.00,262.39,-128.00,14.2,0.3963
Preserve,EastFringeNorth,XfSugi40,188.00,219.80,-88.00,230.3,0.6305
Preserve,EastFringeNorth,XfHinokiM,173.45,139.85,-71.96,342.7,0.4670
Preserve,EastFringeNorth,XfSpruceM,49.30,275.40,-193.87,64.8,0.5262
Preserve,EastFringeNorth,XfFirM,9.56,236.10,-191.78,161.5,0.5437
Preserve,EastFringeNorth,XfHinokiM,-33.85,258.14,-163.54,219.2,0.3195
Preserve,EastFringeNorth,XfHinokiM,20.00,145.48,-80.00,171.2,0.3736
Preserve,EastFringeNorth,XfHinokiM,182.61,305.39,-157.42,53.9,0.5336
Preserve,EastFringeNorth,XfMapleGold,196.60,305.02,-138.68,225.7,0.4877
Preserve,EastFringeNorth,XfHinokiM,-32.00,260.17,-168.00,119.5,0.4845
Preserve,EastFringeNorth,XfHinokiM,104.00,306.92,-216.00,226.8,0.5859
Preserve,EastFringeNorth,XfHinokiM,60.00,296.72,-216.00,210.5,0.4000
Preserve,EastFringeNorth,XfSpruceM,-12.19,239.00,-178.98,255.1,0.5681
Preserve,EastFringeNorth,XfSpruceM,38.85,141.69,-82.12,321.6,0.4157
Preserve,EastFringeNorth,XfSpruceM,-12.00,230.10,-172.00,12.6,0.4275
Preserve,EastFringeNorth,XfSpruceM,137.34,268.00,-128.72,264.3,0.3512
Preserve,EastFringeNorth,XfFirM,36.00,283.69,-216.00,221.3,0.5196
Preserve,EastFringeNorth,XfFirM,68.78,290.23,-136.76,246.1,0.4384
Preserve,EastFringeNorth,XfSugi40,117.69,262.43,-143.32,220.6,0.6874
Preserve,EastFringeNorth,XfFirM,119.80,303.64,-169.30,300.8,0.4663
Preserve,EastFringeNorth,XfSpruceM,172.00,230.92,-116.00,18.0,0.5105
Preserve,EastFringeNorth,XfFirM,-82.90,201.98,-89.23,55.4,0.3858
Preserve,EastFringeNorth,XfHinokiM,99.14,306.25,-216.20,181.1,0.4340
Preserve,EastFringeNorth,XfHinokiM,-28.40,247.35,-165.95,347.9,0.4768
Preserve,EastFringeNorth,XfHinokiM,-35.68,270.00,-170.63,104.0,0.6570
Preserve,EastFringeNorth,XfFirYr,-32.00,228.80,-140.00,218.5,0.5998
Preserve,EastFringeNorth,XfMapleGold,108.00,164.94,-92.89,219.6,0.5026
Preserve,EastFringeNorth,XfFirM,-75.65,204.21,-78.56,157.5,0.5764
Preserve,EastFringeNorth,XfFirM,60.21,283.18,-137.53,108.0,0.4157
Preserve,EastFringeNorth,XfSugi40,172.00,285.67,-144.00,309.4,0.3704
Preserve,EastFringeNorth,XfFirM,59.80,284.78,-134.14,326.6,0.5772
Preserve,EastFringeNorth,XfSpruceM,0.09,155.11,-78.24,48.1,0.4489
Preserve,EastFringeNorth,XfSpruceM,126.15,254.79,-129.12,107.8,0.5262
Preserve,EastFringeNorth,XfFirM,64.00,287.72,-136.00,170.8,0.6426
Preserve,EastFringeNorth,XfFirYr,-28.69,227.96,-144.46,10.2,0.4785
Preserve,EastFringeNorth,XfFirM,88.00,297.70,-192.00,243.5,0.5714
Preserve,EastFringeNorth,XfSugi40,90.81,203.44,-103.22,72.7,0.7071
Preserve,EastFringeNorth,XfHinokiM,101.07,306.75,-211.54,176.6,0.5369
Preserve,EastFringeNorth,XfFirYr,-28.33,227.59,-143.61,185.9,0.4686
Preserve,EastFringeNorth,XfSugi40,125.12,281.83,-150.84,309.6,0.5076
Preserve,EastFringeNorth,XfHinokiM,83.24,292.47,-157.64,61.6,0.4337
Preserve,EastFringeNorth,XfSpruceM,99.41,289.14,-181.19,44.0,0.3592
Preserve,EastFringeNorth,XfHinokiM,212.00,11.70,-84.00,344.3,0.3659
Preserve,EastFringeNorth,XfFirM,121.47,304.19,-168.07,147.4,0.5155
Preserve,EastFringeNorth,XfFirM,140.00,305.84,-172.00,342.5,0.4388
Preserve,EastFringeNorth,XfSpruceM,135.94,269.83,-131.18,161.2,0.3505
Preserve,EastFringeNorth,XfHinokiYr,92.00,128.38,-68.00,93.6,0.4706
Preserve,EastFringeNorth,XfSugi40,176.78,285.53,-141.28,128.2,0.5029
Preserve,EastFringeNorth,XfMapleGold,104.00,159.14,-88.00,64.4,0.6508
Preserve,EastFringeNorth,XfHinokiM,77.54,282.80,-164.56,3.0,0.6239
Preserve,EastFringeNorth,XfHinokiYr,95.42,135.99,-70.33,117.5,0.5675
Preserve,EastFringeNorth,XfSugi40,-24.00,257.22,-216.00,313.5,0.3785
Preserve,EastFringeNorth,XfHinokiYr,97.32,130.15,-67.07,245.8,0.5207
Preserve,EastFringeNorth,XfHinokiM,-27.86,168.65,-75.61,143.4,0.3522
Preserve,EastFringeNorth,XfSpruceM,-16.00,190.04,-108.00,319.1,0.4591
Preserve,EastFringeNorth,XfHinokiYr,96.94,130.22,-69.26,263.5,0.6749
Preserve,EastFringeNorth,XfHinokiM,192.87,306.93,-159.50,81.9,0.5866
Preserve,EastFringeNorth,XfSpruceM,96.00,286.25,-176.00,71.1,0.5927
Preserve,EastFringeNorth,XfSpruceM,-9.14,179.45,-108.05,11.4,0.5335
Preserve,EastFringeNorth,XfMapleGold,103.77,169.33,-94.31,272.8,0.3955
Preserve,EastFringeNorth,XfHinokiM,152.27,304.16,-180.11,162.1,0.5525
Preserve,EastFringeNorth,XfSpruceM,-17.82,238.74,-173.52,199.7,0.4361
Preserve,EastFringeNorth,XfFirM,-4.00,266.73,-216.00,163.2,0.5499
Preserve,EastFringeNorth,XfSpruceM,-4.00,154.73,-80.00,192.9,0.3572
Preserve,EastFringeNorth,XfSpruceM,-7.33,224.90,-171.83,227.4,0.5119
Preserve,EastFringeNorth,XfSpruceM,90.08,280.11,-177.59,198.2,0.3854
Preserve,EastFringeNorth,XfSugi40,92.00,206.53,-108.00,85.9,0.5281
Preserve,EastFringeNorth,XfFirM,156.00,186.42,-96.00,84.0,0.6479
Preserve,EastFringeNorth,XfSugi40,-4.00,237.77,-196.00,129.8,0.4543
Preserve,EastFringeNorth,XfFirM,140.00,303.52,-200.00,247.9,0.4173
Preserve,EastFringeNorth,XfFirM,156.00,250.28,-132.00,72.8,0.3746
Preserve,EastFringeNorth,XfHinokiM,88.00,260.83,-132.00,235.5,0.3498
Preserve,EastFringeNorth,XfFirM,111.30,301.03,-168.62,196.5,0.5970
Preserve,EastFringeSouth,XfHinokiM,-83.13,241.86,100.60,228.7,0.4092
Preserve,EastFringeSouth,XfMapleGold,38.48,236.15,159.26,110.8,0.6569
Preserve,EastFringeSouth,XfFirM,-51.43,272.94,111.30,192.5,0.5222
Preserve,EastFringeSouth,XfHinokiM,67.61,239.96,176.99,254.5,0.4183
Preserve,EastFringeSouth,XfMapleGold,46.08,228.37,162.76,351.0,0.5860
Preserve,EastFringeSouth,XfFirM,-50.27,271.43,112.66,288.6,0.4269
Preserve,EastFringeSouth,XfSpruceM,148.00,302.25,180.00,205.2,0.5152
Preserve,EastFringeSouth,XfFirM,122.30,279.94,150.68,193.1,0.5106
Preserve,EastFringeSouth,XfFirM,-30.79,299.93,147.61,288.5,0.4216
Preserve,EastFringeSouth,XfSpruceM,4.00,233.40,132.00,213.0,0.3273
Preserve,EastFringeSouth,XfFirM,140.00,293.29,152.00,140.8,0.6180
Preserve,EastFringeSouth,XfHinokiM,168.00,302.09,180.00,333.3,0.4319
Preserve,EastFringeSouth,XfFirYr,95.45,254.55,184.27,347.4,0.5302
Preserve,EastFringeSouth,XfFirM,-28.00,299.43,152.00,306.6,0.5141
Preserve,EastFringeSouth,XfHinokiM,59.98,226.51,151.13,55.7,0.4568
Preserve,EastFringeSouth,XfHinokiM,-80.00,241.67,104.00,335.2,0.5427
Preserve,EastFringeSouth,XfHinokiM,64.00,238.25,172.00,178.0,0.4534
Preserve,EastFringeSouth,XfSugi40,54.91,272.21,197.57,100.4,0.5568
Preserve,EastFringeSouth,XfSpruceM,-72.00,261.95,128.00,318.6,0.5636
Preserve,EastFringeSouth,XfSpruceM,193.89,303.26,210.73,211.3,0.6100
Preserve,EastFringeSouth,XfMapleGold,150.42,301.05,218.26,218.0,0.4860
Preserve,EastFringeSouth,XfFirM,-32.42,300.28,154.03,284.9,0.5271
Preserve,EastFringeSouth,XfSugi40,48.49,267.38,188.21,93.1,0.4309
Preserve,EastFringeSouth,XfSpruceM,135.92,128.36,67.96,168.5,0.3505
Preserve,EastFringeSouth,XfMapleGold,40.00,241.15,164.00,306.2,0.5788
Preserve,EastFringeSouth,XfHinokiM,-56.00,291.68,144.00,350.2,0.3717
Preserve,EastFringeSouth,XfHinokiM,184.00,264.37,88.00,308.3,0.3833
Preserve,EastFringeSouth,XfMapleGold,31.78,159.94,86.10,202.5,0.6387
Preserve,EastFringeSouth,XfHinokiM,33.79,259.64,184.77,330.2,0.5994
Preserve,EastFringeSouth,XfSugi40,64.00,279.03,212.00,337.9,0.5571
Preserve,EastFringeSouth,XfFirM,142.41,300.67,158.20,44.4,0.4239
Preserve,EastFringeSouth,XfHinokiM,57.89,234.41,171.91,99.9,0.3641
Preserve,EastFringeSouth,XfFirYr,91.95,249.87,184.89,352.0,0.3264
Preserve,EastFringeSouth,XfMapleRed,-80.00,299.53,176.00,212.9,0.9925
Preserve,EastFringeSouth,XfFirM,127.69,262.30,138.90,227.7,0.5863
Preserve,EastFringeSouth,XfSpruceM,140.00,135.51,72.00,116.8,0.4187
Preserve,EastFringeSouth,XfSpruceM,-40.00,291.26,132.00,79.6,0.4822
Preserve,EastFringeSouth,XfHinokiM,28.00,292.72,216.00,204.9,0.4982
Preserve,EastFringeSouth,XfFirM,160.00,301.56,196.00,352.1,0.6280
Preserve,EastFringeSouth,XfHinokiM,-52.00,190.38,68.00,206.7,0.5506
Preserve,EastFringeSouth,XfMapleRed,-31.20,215.50,105.03,126.8,0.5600
Preserve,EastFringeSouth,XfFirM,138.02,296.62,158.44,15.2,0.4064
Preserve,EastFringeSouth,XfSpruceM,-88.00,286.95,152.00,216.2,0.4594
Preserve,EastFringeSouth,XfSpruceM,168.00,284.81,124.00,80.2,0.3367
Preserve,EastFringeSouth,XfFirM,124.00,267.43,144.00,322.7,0.4129
Preserve,EastFringeSouth,XfFirM,92.26,137.54,77.54,347.9,0.4813
Preserve,EastFringeSouth,XfSpruceM,192.33,296.40,111.28,141.9,0.5820
Preserve,EastFringeSouth,XfHinokiM,64.00,225.44,148.00,314.4,0.3315
Preserve,EastFringeSouth,XfFirYr,6.33,192.99,112.39,267.3,0.5989
Preserve,EastFringeSouth,XfSpruceM,-32.00,300.24,176.00,186.4,0.3796
Preserve,EastFringeSouth,XfFirM,119.50,266.93,143.73,71.6,0.6659
Preserve,EastFringeSouth,XfHinokiYr,-64.00,249.88,88.00,276.7,0.4422
Preserve,EastFringeSouth,XfSpruceM,160.00,279.80,140.00,102.7,0.3844
Preserve,EastFringeSouth,XfFirM,-40.00,214.30,88.00,357.4,0.4331
Preserve,EastFringeSouth,XfFirM,64.00,199.48,104.00,16.3,0.6219
Preserve,EastFringeSouth,XfMapleGold,30.41,164.82,92.75,58.1,0.6280
Preserve,EastFringeSouth,XfMapleGold,144.00,300.75,216.00,199.4,0.5373
Preserve,EastFringeSouth,XfFirM,-64.00,290.67,160.00,18.2,0.3134
Preserve,EastFringeSouth,XfSpruceM,138.25,146.25,77.78,333.8,0.6309
Preserve,EastFringeSouth,XfFirM,8.00,163.36,92.00,323.3,0.4095
Preserve,EastFringeSouth,XfHinokiM,-75.78,246.83,105.55,214.3,0.4061
Preserve,EastFringeSouth,XfFirYr,12.00,196.77,116.00,234.3,0.4722
Preserve,EastFringeSouth,XfMapleGold,28.00,158.59,88.00,285.6,0.4672
Preserve,EastFringeSouth,XfHinokiM,168.00,308.77,160.00,103.7,0.6308
Preserve,EastFringeSouth,XfFirM,-50.35,301.47,159.36,126.2,0.5916
Preserve,EastFringeSouth,XfFirM,68.35,138.87,78.54,98.5,0.4847
Preserve,EastFringeSouth,XfFirM,-52.12,272.00,108.98,91.6,0.6335
Preserve,EastFringeSouth,XfFirM,-49.29,302.84,164.22,24.1,0.6182
Preserve,EastFringeSouth,XfSpruceM,141.07,143.93,76.43,168.9,0.4081
Preserve,EastFringeSouth,XfFirM,-46.73,300.04,155.00,286.8,0.3194
Preserve,EastFringeSouth,XfSpruceM,182.35,299.78,182.27,329.4,0.4113
Preserve,EastFringeSouth,XfSugi40,52.34,263.11,186.95,235.3,0.3756
Preserve,EastFringeSouth,XfSpruceM,196.00,303.86,216.00,259.5,0.5319
Preserve,EastFringeSouth,XfFirM,134.25,286.49,153.38,61.0,0.3337
Preserve,EastFringeSouth,XfSpruceM,194.62,301.73,180.35,75.0,0.5820
Preserve,EastFringeSouth,XfHinokiM,140.00,298.22,196.00,56.1,0.4150
Preserve,EastFringeSouth,XfSpruceM,-4.35,298.89,210.76,91.3,0.5113
Preserve,EastFringeSouth,XfFirM,-56.00,273.50,112.00,9.2,0.3914
Preserve,EastFringeSouth,XfFirM,-44.00,302.35,160.00,58.0,0.5243
Preserve,EastFringeSouth,XfMapleGold,45.10,234.55,163.49,97.7,0.6735
Preserve,EastFringeSouth,XfSpruceM,-4.74,299.35,212.52,180.1,0.5421
Preserve,EastFringeSouth,XfHinokiYr,-44.00,298.73,196.00,224.4,0.5173
Preserve,EastFringeSouth,XfSpruceM,112.28,286.86,158.38,226.3,0.3435
Preserve,EastFringeSouth,XfMapleRed,164.00,198.54,96.00,292.8,0.4357
Preserve,EastFringeSouth,XfSpruceM,120.00,286.48,212.00,344.2,0.5743
Preserve,EastFringeSouth,XfFirM,104.00,265.27,204.00,169.9,0.3311
Preserve,EastFringeSouth,XfHinokiM,3.53,297.52,168.03,4.4,0.3388
Preserve,EastFringeSouth,XfSpruceM,105.95,279.38,164.33,32.3,0.5496
Preserve,EastFringeSouth,XfSpruceM,-88.32,278.93,145.92,78.7,0.5545
Preserve,EastFringeSouth,XfSpruceM,-4.00,199.07,108.00,321.7,0.6266
Preserve,EastFringeSouth,XfHinokiM,84.00,263.34,160.00,129.0,0.5238
Preserve,EastFringeSouth,XfFirYr,16.00,284.11,200.00,126.1,0.3983
Preserve,EastFringeSouth,XfSpruceM,108.00,286.66,160.00,111.5,0.3572
Preserve,EastFringeSouth,XfHinokiM,189.22,261.44,84.48,145.1,0.3817
Preserve,EastFringeSouth,XfFirM,116.00,129.16,68.00,319.5,0.4131
Preserve,EastFringeSouth,XfHinokiM,84.00,255.07,136.00,239.6,0.4511
Preserve,EastFringeSouth,XfSpruceM,81.64,259.13,196.02,90.8,0.5250
Preserve,EastFringeSouth,XfFirYr,101.66,260.18,182.97,154.5,0.6025
Preserve,EastFringeSouth,XfFirYr,-9.08,288.37,157.79,214.5,0.4712
Preserve,EastFringeSouth,XfMapleRed,166.32,197.87,89.41,175.8,0.5207
Preserve,EastFringeSouth,XfHinokiYr,100.00,190.60,116.00,350.1,0.5087
Preserve,EastFringeSouth,XfSpruceM,80.00,253.89,192.00,32.7,0.6278
Preserve,EastFringeSouth,XfHinokiM,8.93,289.39,174.90,155.1,0.5677
Preserve,EastFringeSouth,XfFirM,104.00,243.70,136.00,288.3,0.4916
Preserve,EastFringeSouth,XfFirM,123.85,239.68,122.25,281.6,0.5962
Preserve,EastFringeSouth,XfHinokiM,-84.59,233.63,105.52,60.8,0.5455
Preserve,EastFringeSouth,XfHinokiM,-52.00,300.58,176.00,153.5,0.3955
Preserve,EastFringeSouth,XfSpruceM,204.00,265.78,96.00,249.5,0.3217
Preserve,EastFringeSouth,XfSpruceM,84.41,256.76,195.48,297.0,0.4936
Preserve,EastFringeSouth,XfHinokiM,7.27,296.39,167.59,245.1,0.4012
Preserve,EastFringeSouth,XfFirM,120.00,237.87,124.00,274.4,0.5573
Preserve,EastFringeSouth,XfFirYr,18.34,197.87,115.84,349.5,0.6609
Preserve,EastFringeSouth,XfFirM,119.12,229.42,119.94,241.3,0.3773
Preserve,EastFringeSouth,XfMapleRed,84.00,186.33,104.00,280.7,0.5925
Preserve,EastFringeSouth,XfFirM,52.00,158.44,88.00,233.7,0.5315
Preserve,EastFringeSouth,XfSpruceM,83.36,256.10,194.79,88.0,0.4044
Preserve,EastFringeSouth,XfSpruceM,-84.00,243.03,84.00,123.8,0.4206
Preserve,EastFringeSouth,XfHinokiM,44.00,292.29,212.00,251.0,0.5758
Preserve,EastFringeSouth,XfMapleGold,120.00,275.48,176.00,39.1,0.6468
Preserve,EastFringeSouth,XfSpruceM,160.00,127.42,68.00,344.6,0.4738
Preserve,EastFringeSouth,XfSpruceM,-83.42,277.45,149.27,294.4,0.6363
Preserve,EastFringeSouth,XfMapleGold,125.22,281.84,180.32,315.4,0.6429
Preserve,EastFringeSouth,XfFirM,94.83,152.42,85.90,280.9,0.3370
Preserve,EastFringeSouth,XfSpruceM,105.07,281.57,156.26,131.6,0.3879
Preserve,EastFringeSouth,XfSpruceM,201.67,268.85,90.82,345.7,0.4356
Preserve,EastFringeSouth,XfHinokiM,83.64,252.82,166.80,140.0,0.5568
Preserve,EastFringeSouth,XfFirM,55.13,151.77,82.06,358.1,0.6035
Preserve,EastFringeSouth,XfMapleRed,159.92,191.21,97.41,47.3,0.5815
Preserve,EastFringeSouth,XfFirYr,12.94,189.82,111.95,181.4,0.4204
Preserve,EastFringeSouth,XfSpruceM,203.21,257.29,89.05,25.6,0.4001
Preserve,EastFringeSouth,XfFirYr,-5.76,288.45,155.87,70.7,0.4472
Preserve,EastFringeSouth,XfFirYr,96.00,253.38,180.00,211.4,0.5209
Preserve,EastFringeSouth,XfHinokiM,182.13,270.22,93.76,247.5,0.3946
Preserve,EastFringeSouth,XfFirM,96.00,146.55,80.00,57.2,0.4010
Preserve,EastFringeSouth,XfMapleGold,124.27,280.37,181.23,301.8,0.6265
Preserve,EastFringeSouth,XfMapleGold,184.00,304.49,156.00,132.2,0.5246
Preserve,EastFringeSouth,XfHinokiM,84.00,285.04,216.00,194.1,0.4908
Preserve,EastFringeSouth,XfHinokiM,-8.00,162.78,88.00,292.3,0.3575
Preserve,EastFringeSouth,XfHinokiM,66.02,239.12,167.47,349.7,0.5345
Preserve,EastFringeSouth,XfHinokiM,-16.00,300.61,168.00,20.9,0.6154
Preserve,EastFringeSouth,XfFirYr,22.80,242.97,153.94,163.4,0.5456
Preserve,EastFringeSouth,XfSpruceM,188.00,291.75,112.00,70.4,0.5059
Preserve,EastFringeSouth,XfFirM,124.16,240.25,123.80,110.7,0.6542
Preserve,EastFringeSouth,XfHinokiM,180.00,252.55,85.95,351.7,0.6444
Preserve,EastFringeSouth,XfHinokiM,86.00,273.68,153.50,207.7,0.5278
Preserve,EastFringeSouth,XfHinokiM,89.39,269.69,160.01,148.5,0.5347
Preserve,EastFringeSouth,XfFirM,77.53,139.41,80.67,73.4,0.5537
Preserve,EastFringeSouth,XfHinokiM,133.77,189.90,95.60,147.5,0.5911
Preserve,EastFringeSouth,XfMapleGold,180.00,295.76,140.00,154.3,0.5637
Preserve,EastFringeSouth,XfFirM,46.90,160.24,86.83,203.0,0.4774
Preserve,EastFringeSouth,XfFirM,-24.75,296.83,149.05,30.6,0.3522
Preserve,EastFringeSouth,XfFirM,67.24,146.37,83.20,204.1,0.6483
Preserve,EastFringeSouth,XfFirM,98.06,144.90,76.24,344.3,0.6531
Preserve,EastFringeSouth,XfSugi40,52.00,272.01,192.00,137.5,0.7146
Preserve,EastFringeSouth,XfMapleGold,126.10,281.64,177.42,220.1,0.4212
Preserve,EastFringeSouth,XfFirM,72.00,145.21,84.00,307.1,0.5223
Preserve,EastFringeSouth,XfHinokiM,136.00,181.78,92.00,234.3,0.5468
Preserve,EastFringeSouth,XfSpruceM,0.00,299.00,212.00,256.6,0.3211
ArrangementsDraft,Arr_Tunnel_T01,XfKatsuraM,56.00,198.33,134.00,0.0,1.0000
ArrangementsDraft,Arr_Tunnel_T02,PineNiwakiA,-125.50,171.02,70.08,0.0,0.9000
ArrangementsDraft,Arr_Tunnel_T03,XfMapleM,-197.00,178.18,62.41,0.0,0.9500
ArrangementsDraft,Arr_Tunnel_T04,XfCherryM,-183.00,213.55,105.34,0.0,0.9000
ArrangementsDraft,Arr_Tunnel_T05,XfHinokiMT,-332.00,214.30,94.00,0.0,0.9000
ArrangementsDraft,Arr_Tunnel_T06,XfKatsuraM,-355.00,262.14,98.12,0.0,1.0000
ArrangementsDraft,Arr_Tunnel_T07,PineNiwakiA,-279.00,185.35,36.56,0.0,0.9000
ArrangementsDraft,Arr_Tunnel_T08,XfMapleM,-329.00,218.83,-93.34,0.0,0.9500
ArrangementsDraft,Arr_Tunnel_T09,XfCherryM,-270.66,199.13,-57.00,0.0,0.9000
ArrangementsDraft,Arr_Tunnel_T10,XfHinokiMT,-206.00,204.86,-96.00,0.0,0.9000
ArrangementsDraft,Arr_Tunnel_T12,XfKatsuraM,-129.00,154.76,-61.34,0.0,1.0000
ArrangementsDraft,Arr_Tunnel_T13,PineNiwakiA,-5.34,197.75,-149.00,0.0,0.9000
ArrangementsDraft,Arr_SuspensionBridge_A,SugiMidC,-245.91,297.26,108.52,0.0,1.0000
ArrangementsDraft,Arr_SuspensionBridge_A,SugiMidA,-234.91,291.66,110.52,73.0,0.8500
ArrangementsDraft,Arr_SuspensionBridge_B,SugiMidC,-245.91,266.13,-109.09,0.0,1.0000
ArrangementsDraft,Arr_SuspensionBridge_B,SugiMidA,-234.91,253.98,-107.09,73.0,0.8500
ArrangementsDraft,Arr_RiverCrossing_A,SugiMidC,-294.80,185.86,29.22,0.0,1.0000
ArrangementsDraft,Arr_RiverCrossing_A,SugiMidA,-283.80,183.39,31.22,73.0,0.8500
ArrangementsDraft,Arr_RiverCrossing_B,SugiMidC,-294.80,184.15,-34.02,0.0,1.0000
ArrangementsDraft,Arr_RiverCrossing_B,SugiMidA,-283.80,179.91,-32.02,73.0,0.8500
ArrangementsDraft,Arr_Pool_1,XfMapleA,-223.56,172.80,-6.95,0.0,1.0000
ArrangementsDraft,Arr_Pool_1,FernClump,-219.56,174.37,-9.95,109.0,1.0000
ArrangementsDraft,Arr_Pool_2,XfKanzanA,23.82,122.35,-44.87,0.0,1.0000
ArrangementsDraft,Arr_Pool_2,XfSpruceYr,31.82,120.88,-41.87,335.0,1.0000
ArrangementsDraft,Arr_Pool_2,XfKanzanM,37.82,119.49,-46.87,132.0,0.9000
ArrangementsDraft,Arr_Pool_4,XfKanzanA,122.67,64.22,2.85,0.0,1.0000
ArrangementsDraft,Arr_Pool_4,XfSpruceYr,130.67,61.15,5.85,335.0,1.0000
ArrangementsDraft,Arr_Pool_4,XfKanzanM,136.67,60.30,0.85,132.0,0.9000
ArrangementsDraft,Arr_Pool_6,XfKanzanA,238.88,101.12,7.54,0.0,1.0000
ArrangementsDraft,Arr_Pool_6,XfSpruceYr,246.88,107.90,10.54,335.0,1.0000
ArrangementsDraft,Arr_Pool_6,XfKanzanM,252.88,111.87,5.54,132.0,0.9000
ArrangementsDraft,Arr_Pool_7,XfMapleA,-39.07,110.15,1.60,0.0,1.0000
